,accuracy,formatted_address,google_place_id,input_string,latitude,longitude,number_of_results,postcode,status,type
1443,APPROXIMATE,"74400 Chamonix, France",ChIJ5y7-LQZMiUcRgKO65CqrCAQ,"Chamonix, Haute-Savoie, France",45.923697,6.869433,1,74400,OK,"locality,political"
1444,APPROXIMATE,"Grenoble, France",ChIJb76J1ov0ikcRmFOZbs0QjGE,"Grenoble, Isere, France",45.188529,5.724524,1,,OK,"locality,political"
1445,APPROXIMATE,"Laprak, Nepal",ChIJpZ-ypT5IlTkRwNss1H5LVxY,"Laprak, Gorkha",28.2212058,84.7968182,1,,OK,"locality,political"
1446,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1447,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1448,,,,"Thamo, Khumbu",,,0,,ZERO_RESULTS,
1449,,,,"Leldhum, Jubing, Solukhumbu",,,0,,ZERO_RESULTS,
1450,,,,"Leldhum, Jubing, Solukhumbu",,,0,,ZERO_RESULTS,
1451,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1452,APPROXIMATE,"Vitoria-Gasteiz, Álava, Spain",ChIJO-3GXvXBTw0RIM_Jc4L1BAQ,"Vitoria, Alava, Spain",42.8591338,-2.6818614,1,,OK,"administrative_area_level_4,political"
1453,APPROXIMATE,"Vitoria-Gasteiz, Álava, Spain",ChIJO-3GXvXBTw0RIM_Jc4L1BAQ,"Vitoria, Alava, Spain",42.8591338,-2.6818614,1,,OK,"administrative_area_level_4,political"
1454,,,,"Pirangding, Kerung, Solukhumbu",,,0,,ZERO_RESULTS,
1455,APPROXIMATE,"Valencia, Spain",ChIJb7Dv8ExPYA0ROR1_HwFRo7Q,"Valencia City, Valencia, Spain",39.4699075,-0.3762881,1,,OK,"locality,political"
1456,,,,"Nurbugaon, Makalu-Barun",,,0,,ZERO_RESULTS,
1457,,,,"Tashinam, Dolakha",,,0,,ZERO_RESULTS,
1458,APPROXIMATE,"Tbilisi, Georgia",ChIJa2JP5tcMREARo25X4u2E0GE,"Tbilisi, Georgia",41.7151377,44.827096,1,,OK,"locality,political"
1459,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1460,APPROXIMATE,"Caracas, Capital District, Venezuela",ChIJB0iCza1YKowRg4SZCq4u3ZM,"Caracas, Venezuela",10.4805937,-66.9036063,1,,OK,"locality,political"
1461,APPROXIMATE,"Caracas, Capital District, Venezuela",ChIJB0iCza1YKowRg4SZCq4u3ZM,"Caracas, Venezuela",10.4805937,-66.9036063,1,,OK,"locality,political"
1462,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1463,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1464,APPROXIMATE,"Bogotá, Bogota, Colombia",ChIJKcumLf2bP44RFDmjIFVjnSM,"Bogota, Colombia",4.7109886,-74.072092,1,,OK,"locality,political"
1465,APPROXIMATE,"Ibagué, Ibague, Tolima, Colombia",ChIJX01fEZHEOI4RHkDSWTjkyuA,"Ibague, Tolima, Colombia",4.444676,-75.242438,1,,OK,"locality,political"
1466,APPROXIMATE,"Suesca, Cundinamarca, Colombia",ChIJp6BtoIEUQI4RymoXm_e9yo0,"Suesca, Cundinamarca, Colombia",5.103929,-73.798632,1,251040,OK,"locality,political"
1467,APPROXIMATE,"Bogotá, Bogota, Colombia",ChIJKcumLf2bP44RFDmjIFVjnSM,"Bogota, Colombia",4.7109886,-74.072092,1,,OK,"locality,political"
1468,APPROXIMATE,"Tomsk, Tomsk Oblast, Russia",ChIJG0xdtrKTJkMRL-eKmB3xC88,"Tomsk, Russia",56.5010397,84.9924506,1,,OK,"locality,political"
1469,APPROXIMATE,"Tomsk, Tomsk Oblast, Russia",ChIJG0xdtrKTJkMRL-eKmB3xC88,"Tomsk, Russia",56.5010397,84.9924506,1,,OK,"locality,political"
1470,APPROXIMATE,"Tomsk, Tomsk Oblast, Russia",ChIJG0xdtrKTJkMRL-eKmB3xC88,"Tomsk, Russia",56.5010397,84.9924506,1,,OK,"locality,political"
1471,APPROXIMATE,"Novokuznetsk, Kemerovo Oblast, Russia",ChIJ5Z4iV1fA0EIRQNl8enxpDiM,"Novokuznetsk, Russia",53.7595935,87.1215705,1,,OK,"locality,political"
1472,APPROXIMATE,"Novokuznetsk, Kemerovo Oblast, Russia",ChIJ5Z4iV1fA0EIRQNl8enxpDiM,"Novokuznetsk, Russia",53.7595935,87.1215705,1,,OK,"locality,political"
1473,APPROXIMATE,"Tomsk, Tomsk Oblast, Russia",ChIJG0xdtrKTJkMRL-eKmB3xC88,"Tomsk, Russia",56.5010397,84.9924506,1,,OK,"locality,political"
1474,APPROXIMATE,"Tomsk, Tomsk Oblast, Russia",ChIJG0xdtrKTJkMRL-eKmB3xC88,"Tomsk, Russia",56.5010397,84.9924506,1,,OK,"locality,political"
1475,APPROXIMATE,"Mezhdurechensk, Kemerovo Oblast, Russia",ChIJQeIzK3ZC0UIRNlGFA2FbQ7Y,"Mezdurechensk, Russia",53.6836301,88.0813924,1,,OK,"locality,political"
1476,APPROXIMATE,"Lambach, Austria",ChIJrYeZwdz2c0cRD-9VJe59oXE,"Lambach, Upper Austria, Austria",48.0911828,13.8740023,1,,OK,"locality,political"
1477,APPROXIMATE,"Nüziders, Austria",ChIJTfodWndPm0cRyjC_GvYHfMM,"Neuziders, Voralberg, Austria",47.1713077,9.8010529,1,,OK,"locality,political"
1478,APPROXIMATE,"Innsbruck, Austria",ChIJc8r44c9unUcRDZsdKH0cIJ0,"Innsbruck, Tirol, Austria",47.2692124,11.4041024,1,,OK,"locality,political"
1479,APPROXIMATE,"Linz, Austria",ChIJTYWZ-pWVc0cRxHV5VywpU3w,"Linz, Upper Austria, Austria",48.30694,14.28583,1,,OK,"locality,political"
1480,APPROXIMATE,"Zürich, Switzerland",ChIJGaK-SZcLkEcRA9wf5_GNbuY,"Zurich, Switzerland",47.3768866,8.541694,1,,OK,"locality,political"
1481,APPROXIMATE,"Buching, 87642 Halblech, Germany",ChIJE47HTs5ZnEcRYAj3TLBIHgo,"Buching, Bavaria, Germany",47.6185336,10.8085846,1,87642,OK,"political,sublocality,sublocality_level_1"
1482,,,,"Chheplung, Khumbu",,,0,,ZERO_RESULTS,
1483,APPROXIMATE,"Hartford, CT, USA",ChIJpVER8hFT5okRmVl96ahKjsw,"Hartford, Connecticut",41.7637111,-72.6850932,1,,OK,"locality,political"
1484,,,,"Tashigaon, Makalu-Barun",,,0,,ZERO_RESULTS,
1485,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1486,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1487,APPROXIMATE,"Kariya, Aichi Prefecture, Japan",ChIJn83TmFScBGAR1LoPy2WTJ6w,"Kariya, Aichi, Japan",34.9892245,137.0021069,1,,OK,"locality,political"
1488,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1489,APPROXIMATE,"Katashina, Tone District, Gunma Prefecture, Japan",ChIJNVNsW5tJHmARjitwAsrrh04,"Katashina, Gunma, Japan",36.7724689,139.2252431,1,,OK,"locality,political"
1490,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1491,APPROXIMATE,"Sapporo, Hokkaido, Japan",ChIJMzaXWnXUCl8R1bqHRp1-kzM,"Sapporo, Hokkaido, Japan",43.0620958,141.3543763,1,,OK,"locality,political"
1492,APPROXIMATE,"Mukawa, Yufutsu District, Hokkaido, Japan",ChIJB5ZZeSLwdF8RwMDwaftJcL0,"Mukawa, Yufutsu, Hokkaido, Japan",42.5748066,141.9267504,1,,OK,"locality,political"
1493,APPROXIMATE,"Sapporo, Hokkaido, Japan",ChIJMzaXWnXUCl8R1bqHRp1-kzM,"Sapporo, Hokkaido, Japan",43.0620958,141.3543763,1,,OK,"locality,political"
1494,APPROXIMATE,"Deusa 56000, Nepal",ChIJGScsvVU86TkR1wY3fOabvN8,"Deusa, Solukhumbu",27.46,86.7,1,56000,OK,"locality,political"
1495,,,,"Kurima, Lokhim-9, Solukhumbu",,,0,,ZERO_RESULTS,
1496,,,,"Thamo, Khumbu",,,0,,ZERO_RESULTS,
1497,,,,"Sakpharma, Lokhim-9, Solukhumbu",,,0,,ZERO_RESULTS,
1498,APPROXIMATE,"693 01 Hustopeče, Czechia",ChIJx5elbMDPEkcRJfi60ZM5n-0,"Hustopece, Czech Republic",48.9408463,16.737626,1,693 01,OK,"locality,political"
1499,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
1500,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
1501,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
1502,APPROXIMATE,"Magnitogorsk, Chelyabinsk Oblast, Russia",ChIJTy75pJMl0UMRaICCZUlXuNw,"Magnitogorsk, Russia",53.4129429,59.0016233,1,,OK,"locality,political"
1503,APPROXIMATE,"Yekaterinburg, Sverdlovsk Oblast, Russia",ChIJS9tioOplwUMRIH9W99dDAtU,"Ekaterinburg , Russia",56.8389261,60.6057025,1,,OK,"locality,political"
1504,APPROXIMATE,"Magnitogorsk, Chelyabinsk Oblast, Russia",ChIJTy75pJMl0UMRaICCZUlXuNw,"Magnitogorsk, Russia",53.4129429,59.0016233,1,,OK,"locality,political"
1505,APPROXIMATE,"Daegu, South Korea",ChIJ1a3vsrjjZTURMC44oCngkro,"Daegu , S Korea",35.8714354,128.601445,1,,OK,"locality,political"
1506,APPROXIMATE,"Daegu, South Korea",ChIJ1a3vsrjjZTURMC44oCngkro,"Daegu , S Korea",35.8714354,128.601445,1,,OK,"locality,political"
1507,GEOMETRIC_CENTER,"Namche Bazar, Namche VDC 56000, Nepal",ChIJ1Z_Fl9oI6TkRvYIcAHQFG_k,"Namche Bazar, Khumbu",27.8047709,86.7102804,1,56000,OK,"establishment,food,lodging,point_of_interest,restaurant"
1508,,,,"Gumela , Khumbu",,,0,,ZERO_RESULTS,
1509,APPROXIMATE,"24027 Nembro, Province of Bergamo, Italy",ChIJ43dnm89ZgUcR17ZzHQQ-OK8,"Nembro, Bergamo, Italy",45.7434353,9.7615203,1,24027,OK,"locality,political"
1510,APPROXIMATE,"Bergamo, Province of Bergamo, Italy",ChIJc65ivBFRgUcR0aTlC4_LL9M,"Bergamo, Italy",45.6982642,9.6772698,1,,OK,"locality,political"
1511,,,,"Yilajung, Khumbu",,,0,,ZERO_RESULTS,
1512,APPROXIMATE,"3956 Leersum, Netherlands",ChIJMenO125axkcR-byC2JX7jZ4,"Leersum, Netherlands",52.0120583,5.4295484,1,3956,OK,"locality,political"
1513,APPROXIMATE,"Ciboure, France",ChIJ1arPtuQRUQ0RyL2TYz2cpj8,"Ciboure, Pyrenees-Atlantiques, France",43.387537,-1.675432,1,,OK,"locality,political"
1514,APPROXIMATE,"64470 Tardets-Sorholus, France",ChIJNXJXYYUeVw0RUI8TSBdlBgQ,"Tardets, Pyrenees-Atlantiques, France",43.117317,-0.864183,1,64470,OK,"locality,political"
1515,,,,"Nurbugaon, Makalu-Barun",,,0,,ZERO_RESULTS,
1516,APPROXIMATE,"Oviedo, Asturias, Spain",ChIJZxysYJqMNg0RJGJezA5ENDE,"Oviedo, Asturias, Spain",43.3619145,-5.8493887,1,,OK,"locality,political"
1517,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
1518,APPROXIMATE,"Leustetten, 88699 Frickingen, Germany",ChIJl8YmapNQmkcRzfNuGg-E6NI,"Frickingen-Leustetten, Baden-Wuerttemberg, Germany",47.8084341,9.2968082,1,88699,OK,"political,sublocality,sublocality_level_1"
1519,APPROXIMATE,"3920 Zermatt, Switzerland",ChIJzeUuKaI1j0cRcG8ZQIj_AAQ,"Zermatt, Valais, Switzerland",46.0207133,7.749117,1,3920,OK,"locality,political"
1520,APPROXIMATE,"Taitō, Tokyo, Japan",ChIJ_y6oNpaOGGARwEcmcboORxU,"Taito, Tokyo, Japan",35.712607,139.7799956,1,,OK,"locality,political"
1521,APPROXIMATE,"Khumbu Glacier, Khumjung 56000, Nepal",ChIJH3KzaOWr6TkRHAp3LqlCPHs,"Khumjung, Khumbu",27.9720199,86.8308194,2,56000,OK,"establishment,natural_feature"
1522,APPROXIMATE,"3906 Saas Fee, Switzerland",ChIJp2CD9qJFj0cRzho9eqWJgOU,"Saas-Fee, Valais, Switzerland",46.1091073,7.9297122,1,3906,OK,"locality,political"
1523,APPROXIMATE,"Bulle, Switzerland",ChIJ9-H49IdijkcRGR0_knHVzA0,"Bulle, Fribourg, Switzerland",46.6154512,7.0577268,1,,OK,"locality,political"
1524,APPROXIMATE,"32043 Cortina d'Ampezzo, Province of Belluno, Italy",ChIJPwNH0jU0eEcRK-SSe0MwPN0,"Cortina d'Ampezzo, Belluno, Italy",46.5404711,12.1356524,1,32043,OK,"locality,political"
1525,APPROXIMATE,"3052 Zollikofen, Switzerland",ChIJy7wd_Gk6jkcRGCkSmNJAxRM,"Zollikofen, Bern, Switzerland",46.9982563,7.4513399,1,3052,OK,"locality,political"
1526,APPROXIMATE,"Bern, Switzerland",ChIJdxs61MA5jkcRmmVXBP5fVcs,"Bern, Switzerland",46.9479739,7.4474468,1,,OK,"locality,political"
1527,APPROXIMATE,"Blatten-Belalp, 3914 Naters, Switzerland",ChIJDbgyH29uj0cRpbE3DzeMWKM,"Blatten-Belalp, Valais, Switzerland",46.3653518,7.9793991,1,3914,OK,
1528,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1529,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1530,APPROXIMATE,"Takasindu, Nepal",ChIJZaWvtFES6TkRXKz2K2ldT9E,"Taksindu, Solukhumbu",27.6733367,86.6409554,1,,OK,"locality,political"
1531,APPROXIMATE,"Nyalam, Xigaze, Tibet, China",ChIJIz-8tYcGwjkRJIZi7a90OMM,"Nyalam Dzong, Tibet, China",28.155186,85.982237,1,,OK,"political,sublocality,sublocality_level_1"
1532,GEOMETRIC_CENTER,"Nyalam, Xigaze, Tibet, China",ChIJ6_l3XtA-6jkRoz0NFNlA8OI,"Tsongdu, Nyalam Dzong, Tibet, China",28.157198,85.979298,1,,OK,"establishment,point_of_interest"
1533,APPROXIMATE,"Prangins, Switzerland",ChIJH92weQ9DjEcRiDdEm5LMn9Y,"Prangins, Vaud, Switzerland",46.3943352,6.2492927,1,,OK,"locality,political"
1534,,,,"Kanku-5, Solukhumbu",,,0,,ZERO_RESULTS,
1535,APPROXIMATE,"Brampton, UK",ChIJbaxlTEgBfUgRNVlPP5wvbUs,"Brampton, Cumbria, England",54.942631,-2.736329,1,,OK,"locality,political"
1536,APPROXIMATE,"Warrington, UK",ChIJp8IoW4MBe0gRRX7vrejn6Ig,"Warrington, Cheshire, England",53.3900441,-2.5969501,1,,OK,"locality,political"
1537,APPROXIMATE,"Bowness-on-Windermere, Windermere LA23, UK",ChIJxa1mDEyUfEgR9CuxbAiqr3I,"Bowness-on-Windermere, Cumbria, England",54.364703,-2.919627,1,LA23,OK,"locality,political"
1538,APPROXIMATE,"Monterrey, Nuevo Leon, Mexico",ChIJ9fg3tDGVYoYRlJjIasrT06M,"Monterrey, Nuevo Leon, Mexico",25.6866142,-100.3161126,1,,OK,"locality,political"
1539,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1540,APPROXIMATE,"Ciudad Satélite, Naucalpan, State of Mexico, Mexico",ChIJMVuMdicD0oUR-Bex0KShT4Q,"Ciudad Satelite, Mexico",19.5077027,-99.23699,1,,OK,"political,sublocality,sublocality_level_1"
1541,APPROXIMATE,"Metepec, State of Mexico, Mexico",ChIJcyA8aK6LzYURVqrPoU8_mJQ,"Metepec, Mexico",19.2528864,-99.598551,1,,OK,"locality,political"
1542,APPROXIMATE,"Metepec, State of Mexico, Mexico",ChIJcyA8aK6LzYURVqrPoU8_mJQ,"Metepec, Mexico",19.2528864,-99.598551,1,,OK,"locality,political"
1543,APPROXIMATE,"Miguel Hidalgo, 13200 Ciudad de México, CDMX, Mexico",ChIJcWSWhRoDzoURfKFF1RNCvt4,"Miguel Hidalgo, Mexico",19.2859752,-99.0474345,1,13200,OK,"political,sublocality,sublocality_level_1"
1544,APPROXIMATE,"Mexico City, CDMX, Mexico",ChIJB3UJ2yYAzoURQeheJnYQBlQ,"Mexico City, Mexico",19.4326077,-99.133208,1,,OK,"locality,political"
1545,APPROXIMATE,"Sautang 56000, Nepal",ChIJNfxaW1Ii6TkRiimMfhPEsDc,"Sotang, Solukhumbu",27.4694,86.7903,1,56000,OK,"locality,political"
1546,APPROXIMATE,"Hartford, CT, USA",ChIJpVER8hFT5okRmVl96ahKjsw,"Hartford, Connecticut",41.7637111,-72.6850932,1,,OK,"locality,political"
1547,APPROXIMATE,"Morganville, Marlboro Township, NJ, USA",ChIJoyoD3BTNw4kRCP-hM8ZHBvw,"Morganville, New Jersey",40.3359924,-74.2911154,1,,OK,"neighborhood,political"
1548,,,,"Phurte, Khumbu",,,0,,ZERO_RESULTS,
1549,,,,"Thamiteng, Khumbu",,,0,,ZERO_RESULTS,
1550,APPROXIMATE,"Milan, Metropolitan City of Milan, Italy",ChIJ53USP0nBhkcRjQ50xhPN_zw,"Milano, Italy",45.4642035,9.189982,1,,OK,"locality,political"
1551,,,,"Phurte, Khumbu",,,0,,ZERO_RESULTS,
1552,APPROXIMATE,"Kawasaki, Kanagawa Prefecture, Japan",ChIJV1C9AXtfGGARy9PPyhfzyYg,"Kawasaki, Kanagawa, Japan",35.5298198,139.7024039,1,,OK,"locality,political"
1553,APPROXIMATE,"Yokohama, Kanagawa Prefecture, Japan",ChIJCWW2u-xbGGARAFQoYPaDlgY,"Yokohama, Japan",35.4437078,139.6380256,1,,OK,"locality,political"
1554,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1555,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1556,APPROXIMATE,"Khumbu Glacier, Khumjung 56000, Nepal",ChIJH3KzaOWr6TkRHAp3LqlCPHs,"Khumjung, Khumbu",27.9720199,86.8308194,2,56000,OK,"establishment,natural_feature"
1557,GEOMETRIC_CENTER,"Namche Bazar, Namche VDC 56000, Nepal",ChIJ1Z_Fl9oI6TkRvYIcAHQFG_k,"Namche Bazar, Khumbu",27.8047709,86.7102804,1,56000,OK,"establishment,food,lodging,point_of_interest,restaurant"
1558,,,,"Mende , Khumbu",,,0,,ZERO_RESULTS,
1559,APPROXIMATE,"Pohang-si, Gyeongsangbuk-do, South Korea",ChIJM8KTwLr9ZjURftSE6Hw24sg,"Pohang, Gyeongsangbuk, S Korea",36.0190178,129.3434808,1,,OK,"locality,political"
1560,APPROXIMATE,"Daegu, South Korea",ChIJ1a3vsrjjZTURMC44oCngkro,"Daegu , S Korea",35.8714354,128.601445,1,,OK,"locality,political"
1561,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
1562,APPROXIMATE,"Seoul, South Korea",ChIJzWXFYYuifDUR64Pq5LTtioU,"Seoul, S Korea",37.566535,126.9779692,1,,OK,"locality,political"
1563,APPROXIMATE,"61200 Argentan, France",ChIJZ1ZqBBsACkgRUCS4T0gUDAQ,"Argentan, Normandie, France",48.744001,-0.016566,1,61200,OK,"locality,political"
1564,GEOMETRIC_CENTER,"Route de Vessy, Switzerland",ChIJnSf-h756jEcR_bAk7H3PMCg,"Vessy, Geneva, Switzerland",46.1791421,6.1647603,1,,OK,route
1565,APPROXIMATE,"1255 Veyrier, Switzerland",ChIJ_0G7uZZ6jEcRko5dJOF8L1Q,"Veyrier, Geneva, Switzerland",46.1660489,6.178397,1,1255,OK,"locality,political"
1566,APPROXIMATE,"Oatley NSW 2223, Australia",ChIJKfFjP-e4EmsR4MQyFmh9AQU,"Oatley, Sydney, NSW, Australia",-33.98118,151.07479,1,2223,OK,"locality,political"
1567,APPROXIMATE,"38410 Saint-Martin-d'Uriage, France",ChIJMwMmvxleikcRAGq-5CqrCAQ,"St. Martin d'Uriage, Isere, France",45.152198,5.838325,1,38410,OK,"locality,political"
1568,,,,"Thami Og, Khumbu",,,0,,ZERO_RESULTS,
1569,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1570,,,,"Thami Og, Khumbu",,,0,,ZERO_RESULTS,
1571,APPROXIMATE,"Mogyoród, 2146 Hungary",ChIJ_9FEm6TPQUcRQawnFSx9DNY,"Mogyorod, Hungary",47.6001016,19.2420461,1,2146,OK,"locality,political"
1572,ROOFTOP,"9600 Little Cottonwood Canyon Rd, Snowbird, UT 84092, USA",ChIJUzIyM7hwUocRG8IN-_vdJoA,"Snowbird, Utah",40.5804508,-111.6553065,1,84092,OK,"establishment,point_of_interest"
1573,APPROXIMATE,"Foresthill, CA, USA",ChIJZSLdvkq7m4ARJD-7_ayuOLU,"Foresthill, California",39.0201768,-120.8179891,1,,OK,"locality,political"
1574,APPROXIMATE,"London, UK",ChIJdd4hrwug2EcRmSrV3Vo6llI,"London, England",51.5073509,-0.1277583,1,,OK,"locality,political"
1575,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1576,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1577,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1578,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1579,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
1580,APPROXIMATE,"Granite Bay, CA, USA",ChIJJ_60znMem4ARuHjcEjRv6QI,"Granite Bay, California",38.7632345,-121.1638361,1,,OK,"locality,political"
1581,APPROXIMATE,"Anchorage, AK, USA",ChIJQT-zBHaRyFYR42iEp1q6fSU,"Anchorage, Alaska",61.2180556,-149.9002778,1,,OK,"locality,political"
1582,APPROXIMATE,"Quito, Ecuador",ChIJn3xCAkCa1ZERclXvWOGRuUQ,"Quito, Ecuador",-0.1806532,-78.4678382,1,,OK,"locality,political"
1583,APPROXIMATE,"Olympia, WA, USA",ChIJaVUorsHJkVQRgxuI4pdhFE8,"Olympia, Washington",47.0378741,-122.9006951,1,,OK,"locality,political"
1584,APPROXIMATE,"Pagosa Springs, CO 81147, USA",ChIJSbQHm27bPYcRfxX4QcwWhns,"Pagosa Springs, Colorado",37.26945,-107.0097617,1,81147,OK,"locality,political"
1585,APPROXIMATE,"Anchorage, AK, USA",ChIJQT-zBHaRyFYR42iEp1q6fSU,"Anchorage, Alaska",61.2180556,-149.9002778,1,,OK,"locality,political"
1586,APPROXIMATE,"Vancouver, BC, Canada",ChIJs0-pQ_FzhlQRi_OBm-qWkbs,"Vancouver, British Columbia",49.2827291,-123.1207375,1,,OK,"locality,political"
1587,APPROXIMATE,"Sacramento, CA, USA",ChIJ-ZeDsnLGmoAR238ZdKpqH5I,"Sacramento, California",38.5815719,-121.4943996,1,,OK,"locality,political"
1588,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1589,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
1590,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1591,APPROXIMATE,"Kharikhola, 56000, Nepal",ChIJv5X_yjMX6TkRtPc2zzJJ3NI,"Kharikhola, Solukhumbu",27.601821,86.7139704,1,56000,OK,"neighborhood,political"
1592,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1593,,,,"Tesho, Khumbu",,,0,,ZERO_RESULTS,
1594,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1595,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1596,APPROXIMATE,"South Burlington, VT, USA",ChIJd4BYxQJ7ykwReze8h7QsIF8,"South Burlington, Vermont",44.4669941,-73.1709604,1,,OK,"locality,political"
1597,APPROXIMATE,"Seattle, WA, USA",ChIJVTPokywQkFQRmtVEaUZlJRA,"Seattle, Washington",47.6062095,-122.3320708,1,,OK,"locality,political"
1598,APPROXIMATE,"Auckland, New Zealand",ChIJ--acWvtHDW0RF5miQ2HvAAU,"Auckland, New Zealand",-36.8484597,174.7633315,1,,OK,"locality,political"
1599,APPROXIMATE,"Jantarkhani, Nepal",ChIJkYUxafdD6TkRQODrRiR9_WI,"Jantarkhani, Okhaldhunga",27.4056431,86.4844914,1,,OK,"locality,political"
1600,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1601,,,,"Pangboche, Khumbu",,,0,,ZERO_RESULTS,
1602,,,,"Thami, Khumbu",,,0,,ZERO_RESULTS,
1603,,,,"Simkharka, Salyan, Solukhumbu",,,0,,ZERO_RESULTS,
1604,APPROXIMATE,"Boulder, CO, USA",ChIJ06-NJ06Na4cRWIAboHw7Ocg,"Boulder, Colorado",40.0149856,-105.2705456,1,,OK,"locality,political"
1605,GEOMETRIC_CENTER,"Khumjung 56000, Nepal",ChIJYQ8y1NMH6TkRbpBwlo_T68U,"Phortse, Khumbu",27.8455699,86.7488087,1,56000,OK,"establishment,point_of_interest,school"
1606,APPROXIMATE,"Estes Park, CO 80517, USA",ChIJAxoZu9ZlaYcRDKzKqbeYlts,"Estes Park, Colorado",40.3772059,-105.5216651,1,80517,OK,"locality,political"
1607,APPROXIMATE,"Beding 45500, Nepal",ChIJxyo5TV6C6TkRT4GAy5PjFU4,"Beding, Dolakha",27.9030791,86.37632,1,45500,OK,"locality,political"
1608,,,,"Bagam, Kerung, Solukhumbu",,,0,,ZERO_RESULTS,
1609,APPROXIMATE,"Berkeley, CA, USA",ChIJ00mFOjZ5hYARk-l1ppUV6pQ,"Berkeley, California",37.8715926,-122.272747,1,,OK,"locality,political"
1610,APPROXIMATE,"Woody Point QLD 4019, Australia",ChIJD5dUatHlk2sRkJ7e81qjAgU,"Woody Point, QLD, Australia",-27.2544,153.1016,1,4019,OK,"locality,political"
1611,APPROXIMATE,"Mascouche, QC, Canada",ChIJ48yhPKHdyEwRqQcby1Nm_hg,"Mascouche, Quebec",45.7773374,-73.6323926,1,,OK,"locality,political"
