91,,,,"Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
92,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-6, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
93,,,,"Makalu-4, Makalu-Barun",,,0,,ZERO_RESULTS,
94,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
95,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
96,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
97,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
98,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
99,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
100,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
101,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
102,APPROXIMATE,"Xi'an, Shaanxi, China",ChIJuResIul5YzYRLliUp_1m1IU,"Xian, Shaanxi, China",34.341574,108.93977,1,,OK,"locality,political"
103,APPROXIMATE,"Xi'an, Shaanxi, China",ChIJuResIul5YzYRLliUp_1m1IU,"Xian, Shaanxi, China",34.341574,108.93977,1,,OK,"locality,political"
104,APPROXIMATE,"Xi'an, Shaanxi, China",ChIJuResIul5YzYRLliUp_1m1IU,"Xian, Shaanxi, China",34.341574,108.93977,1,,OK,"locality,political"
105,APPROXIMATE,"Xi'an, Shaanxi, China",ChIJuResIul5YzYRLliUp_1m1IU,"Xian, Shaanxi, China",34.341574,108.93977,1,,OK,"locality,political"
106,APPROXIMATE,"Xi'an, Shaanxi, China",ChIJuResIul5YzYRLliUp_1m1IU,"Xian, Shaanxi, China",34.341574,108.93977,1,,OK,"locality,political"
107,APPROXIMATE,"Shanghai, China",ChIJMzz1sUBwsjURoWTDI5QSlQI,"Shanghai, China",31.2303904,121.4737021,1,,OK,"locality,political"
108,APPROXIMATE,"Shanghai, China",ChIJMzz1sUBwsjURoWTDI5QSlQI,"Shanghai, China",31.2303904,121.4737021,1,,OK,"locality,political"
109,APPROXIMATE,"Kunming, Yunnan, China",ChIJy9MnEsOD0DYRNgpPmKTzscw,"Kunming, Yunnan, China",24.880095,102.832891,1,,OK,"locality,political"
110,APPROXIMATE,"Hubei, China",ChIJb_KF3fiuLjQRPpKqljdJeeU,"Hubei, China",30.7378118,112.2384017,1,,OK,"administrative_area_level_1,political"
111,APPROXIMATE,"Suzhou, Jiangsu, China",ChIJB17Sm9GgszURBGB2vYV_5SE,"Suzhou, Jiangsu, China",31.298974,120.585289,1,,OK,"locality,political"
112,APPROXIMATE,"Jiangsu, China",ChIJRcJLMdoAtzURtVOFbLbqlI0,"Jiangsu, China",33.1401715,119.7889248,1,,OK,"administrative_area_level_1,political"
113,APPROXIMATE,"Lanzhou, Gansu, China",ChIJgzkMmbWQWjYRXCQNXS4ATJE,"Lan Zhou, Gansu, China",36.061089,103.834303,1,,OK,"locality,political"
114,,,,"Makalu-9, Makalu-Barun",,,0,,ZERO_RESULTS,
115,,,,"Dobhane-9, Bhojpur",,,0,,ZERO_RESULTS,
116,APPROXIMATE,Makalu,ChIJH0HXfX5Y6DkRbAbpoRZHENs,"Makalu-5, Makalu-Barun",27.8860217,87.0911891,1,,OK,"establishment,natural_feature"
117,APPROXIMATE,"Xiege'erzhen, Tingri, Xigaze, Tibet, China",ChIJRwlFkOydwjkRYLamV-eyrnY,"Xegar, Tingri Dzong, Tibet, China",28.659387,87.124099,1,,OK,"political,sublocality,sublocality_level_2"
